0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,category
0.017177215,-0.054076314,0.05441162,0.011974629,0.04303692,-0.063493155,0.010090256,-0.0130987875,-0.04818125,-0.036461536,0.038842484,-0.017239751,-0.01892391,-0.048105374,-0.005507363,0.036491547,-0.056366283,-0.014263243,0.00037966514,0.064505376,0.043612413,0.04074917,-0.009275056,-0.087098695,-0.016901975,0.031982042,-0.045828626,0.017281074,0.002994664,0.026198493,-0.0009988158,0.02480949,-0.018709134,-0.0069885515,-0.014588142,0.03213392,-0.008627076,-0.030834416,-0.028596848,0.03097179,0.01759905,0.039141502,-0.02675443,-0.021232551,0.039819464,-0.03340301,-0.01586335,-0.04280688,0.0056037568,0.01057754,0.044125736,0.0067591164,0.022470322,0.024598682,0.0067202975,-0.023024144,0.026952894,-0.02419395,-0.026965141,0.033156097,-0.067190915,-0.019936139,0.0049804198,-0.007155727,immune_system
0.06258741,-0.09717828,0.082555205,-0.0057356,0.06704833,-0.08442363,0.004054456,-0.054051097,-0.11618461,-0.051898967,0.07990953,0.000106056796,-0.016489202,-0.11041311,-0.0145588415,0.06644922,-0.09727579,0.004653736,-0.0025577724,0.10541941,0.1123561,0.094435416,-0.040073883,-0.13206726,-0.03323135,0.08100946,-0.04736498,0.06490677,0.00524289,0.04653731,0.005412188,0.0634246,-0.015251213,-0.028230121,0.0014061398,0.058725398,-0.048435487,-0.030336248,-0.060776543,0.0903835,0.057137404,0.07046632,-0.023839796,-0.04810219,0.08692486,-0.043395624,-0.018659554,-0.06870246,0.007986604,0.03008442,0.064579815,0.033362743,0.049713504,0.05699646,0.027410671,-0.019116256,0.010714382,-0.05969406,-0.045479648,0.03874898,-0.08698084,-0.036110837,0.014095923,0.0046214154,cardiovascular
0.032265455,-0.051307876,0.048940554,0.017672585,0.027596697,-0.044694282,0.022224559,-0.035537563,-0.06769614,-0.038243935,0.0562306,0.005126505,-0.0021316418,-0.076693535,-0.009553495,0.035391916,-0.07344923,0.00090122916,0.0059589394,0.04757616,0.05953434,0.06963299,-0.035040006,-0.10175711,-0.02094146,0.04451111,-0.052325677,0.045490723,0.004842547,0.024023378,-0.0018123976,0.030468022,-0.017033989,-0.0050369524,0.00063199707,0.028544007,-0.015345018,-0.034282554,-0.037983954,0.060017377,0.018744327,0.050193414,-0.015622461,-0.027710961,0.053629246,-0.030981386,-0.021977141,-0.03695753,0.00012648168,0.006596558,0.024129389,0.010745649,0.03744811,0.030274125,0.016278371,-0.017461317,0.026619283,-0.04569503,-0.035063114,0.01531185,-0.05799493,-0.042051423,0.00010021492,0.010142313,cancer
0.011622727,-0.054886498,0.03171793,0.005112702,0.022326462,-0.024440575,0.020896463,-0.014749125,-0.041744154,-0.013559654,0.053562578,-0.018097704,-0.010051389,-0.040465172,-0.015508501,0.02983661,-0.040141154,0.015950799,-0.0075080004,0.031408943,0.031484146,0.033193063,-0.013073681,-0.067342184,-0.028772919,0.045363773,-0.035087842,0.010463953,-0.012774636,0.02304715,0.0009619865,0.02519089,0.0048177755,-0.007105889,-0.012295259,0.024452062,-0.014094088,-0.00046083017,-0.041148297,0.04874355,0.022964055,0.030051569,-0.010482335,-0.009332596,0.050946094,-0.019688956,-0.013646508,-0.03649144,0.008808281,0.01516234,0.04300429,0.026554104,0.02212573,0.021889852,0.02382407,-0.01478216,0.024594396,-0.03948036,-0.0065026684,0.018584035,-0.054577503,-0.015143903,0.009994842,0.008735411,cancer
0.020779677,-0.04330233,0.03943694,0.001252023,0.025106225,-0.018990275,0.017640494,-0.03457495,-0.05239493,-0.022117287,0.03487806,0.0056535313,-0.0054795346,-0.046514507,-0.00024785526,0.030447131,-0.03590399,0.0008862004,0.005677973,0.04590155,0.030099023,0.033414923,-0.005828646,-0.040373765,-0.012260435,0.010303236,-0.03435776,0.0042364635,0.010850819,0.0074312952,-0.008779803,0.0115712825,-0.009788963,-0.0064879004,0.015205772,0.010126373,-0.021350192,-0.025246179,-0.030732393,0.025308864,0.013781789,0.025514849,-0.015404175,-0.0013741801,0.03655168,-0.0019725838,-0.007972669,-0.029340945,0.016348336,0.025514957,0.041160423,0.004777218,0.026890157,0.0251274,-0.0016658386,-0.012861532,0.023699937,-0.034470446,-0.01518211,0.016176054,-0.036628075,-0.02543808,0.0026833804,0.0067222444,cardiovascular
0.033276133,-0.03265849,0.037310984,0.007329452,0.019323999,-0.032550268,0.015140177,-0.012209809,-0.035801925,-0.009237351,0.02730646,-0.0021104636,4.8495203e-05,-0.036754165,-0.004523421,0.02628865,-0.018967325,0.013005393,-0.0135688,0.040250327,0.024467312,0.04154784,-0.02154166,-0.033672903,-0.017503122,0.027128397,-0.02828048,0.0065585314,-0.0024385862,0.00090610667,0.018293379,0.013765953,-0.006528572,-0.012464201,0.011389477,0.009270308,-5.097488e-05,-0.0024729904,-0.014795528,0.019891433,0.007392811,0.008282092,-0.004852913,-0.010830847,0.01709751,-0.010631375,-0.016233137,-0.02244116,0.01275309,-0.0019140857,0.015438389,0.0084660435,0.014512923,0.019895358,-0.008167926,0.0016801071,0.009778163,-0.010982682,-0.006856821,0.0051136604,-0.031824294,-0.0075985854,0.017475845,-0.007981678,nervous_system
0.062124062,-0.086209245,0.0914164,-0.0061275316,0.04488579,-0.077926315,0.02070526,-0.02499875,-0.06660446,-0.054144625,0.06478268,-0.00058182504,0.000449734,-0.0663111,-0.028263802,0.051771924,-0.08575838,0.007936063,0.003958266,0.073810555,0.07379271,0.069543526,-0.021466665,-0.115773804,-0.044628233,0.047976814,-0.046790797,0.05596748,0.0050054267,0.03208441,-0.00029277802,0.03550509,-0.029371595,-0.024572674,-0.0018816656,0.047843706,-0.022152383,-0.03504273,-0.04136651,0.06687437,0.03295527,0.0348007,-0.026891243,-0.01028873,0.061405644,-0.039361045,-0.007673554,-0.038703926,0.0075991657,0.033734545,0.06508105,0.00993481,0.04390106,0.053143892,0.023917526,-0.029260457,0.00952187,-0.047295365,-0.021422252,0.021081306,-0.06292716,-0.035082426,-0.00066282914,0.0029131202,cancer
0.01590818,-0.061722428,0.050734755,0.016049696,0.022164645,-0.03991746,0.0043017715,-0.027185561,-0.05762599,-0.028344302,0.035452466,-0.009091014,-0.01336651,-0.054702472,-0.022352045,0.03281403,-0.03902084,0.008510746,-0.011149018,0.04155389,0.05058302,0.053865813,-0.030771617,-0.05377312,-0.013768381,0.042370148,-0.039671954,0.034585577,-0.009845254,0.0026098841,0.011173928,0.03402679,-0.0005547064,0.0015453749,0.013903276,0.04134881,-0.010233068,-0.013113089,-0.026254121,0.046997603,0.037466276,0.013080729,0.00030770904,-0.0038309514,0.04430831,-0.018040102,-0.011419744,-0.019667534,0.023355817,0.025327532,0.037506346,0.0005487606,0.022315908,0.041824944,0.019269388,-0.008276336,-0.0054542464,-0.034828488,-0.036208663,0.023629377,-0.047300715,-0.0073925345,0.01747889,-0.0018457265,cancer
0.02942406,-0.06595707,0.048129737,0.0046546916,0.040685125,-0.05067884,-0.004544619,-0.02880066,-0.043369632,-0.03697151,0.055513244,-0.0070879245,-0.00955975,-0.065348476,-0.025933465,0.030039554,-0.04033899,-0.0031614744,-0.0066032656,0.055179954,0.061491985,0.051685367,-0.0075256187,-0.07751576,-0.029317569,0.042023707,-0.037968095,0.012379135,0.0021934188,0.003371845,0.016009241,0.039279938,-0.010552359,-0.02505929,-0.012169585,0.040324073,-0.01890201,-0.021718549,-0.021677664,0.043910246,0.011857738,0.029690279,-0.0032245421,-0.017760707,0.03919394,-0.022971243,-0.027778426,-0.018979112,0.012549785,0.009068173,0.04407265,0.025024164,0.011503024,0.04818919,0.018964607,-0.008363766,-0.005640597,-0.03501766,-0.037810553,0.007921687,-0.058330044,-0.028585933,-0.0013707018,0.0114533575,mental_health
0.026973985,-0.04930179,0.04228373,-0.01316319,0.026439035,-0.038319495,-0.007482318,-0.020118581,-0.02741091,-0.03127771,0.03531958,-0.00802759,0.007842674,-0.02320083,-0.02362521,0.020099208,-0.049473077,-0.010559044,0.009803229,0.024360266,0.034906097,0.030006055,-0.018925196,-0.065899186,-0.03084743,0.02038522,-0.03318184,0.032144163,0.0036694629,0.011940491,-0.00094092335,0.033833414,-0.0051506856,-0.0178561,-0.0037414408,0.021231089,-0.0054948097,-0.021124152,-0.034834724,0.03263133,0.032747388,0.036280874,-0.0054391776,-0.015457695,0.04042493,-0.0066387425,-0.009044358,-0.034322575,-0.00063218345,0.0022902903,0.017883176,0.02006868,0.023565004,0.020553071,0.0027212999,-0.0080716545,0.0038308303,-0.0042955605,-0.017964747,0.008691872,-0.02285981,-0.0061135124,0.017476792,-0.009350003,gastrointestinal
0.016482787,-0.035356753,0.038100768,-0.011137973,0.02044428,-0.034003317,0.011390106,-0.01849033,-0.042785402,-0.020286432,0.02109919,0.008224649,-0.006437866,-0.032314554,0.004837707,0.032377493,-0.03703901,-0.011209449,-0.01581372,0.035545584,0.03846613,0.023002962,-0.022623103,-0.06842645,-0.0048319595,0.02076926,-0.01793825,0.016206617,0.014243289,0.024773574,0.0018050856,0.029675834,-0.017199377,-0.01901696,-0.008268093,0.017283196,-0.0042202855,-0.014761564,-0.021983976,0.033103883,0.014190756,0.007247516,-0.016309151,-0.025985619,0.030050863,-0.022832248,-0.019189652,-0.0065210857,0.019906295,0.00033636793,0.024941167,-0.0012659844,0.02090848,0.01764056,0.0032852597,-0.009425649,0.017096478,-0.025787046,-0.0064576943,-0.00023272913,-0.0465973,-0.025919529,-0.0018533869,-0.0041863327,cardiovascular
0.018461684,-0.04491559,0.047985546,-0.01358961,0.018756812,-0.04247138,0.005236548,-0.009955181,-0.03360449,-0.026893988,0.044929136,-0.019234909,-0.018978273,-0.024594968,-0.0044041513,0.036799278,-0.029046794,0.014825299,0.0091066705,0.044311665,0.048377443,0.045795206,-0.023841292,-0.0645372,-0.023120543,0.010522387,-0.009101018,0.02586651,-0.00039132396,0.028395744,-0.0018149451,0.013740032,0.0083759995,-0.015673498,0.0023237478,0.006868876,-0.027179936,0.0024058125,-0.01501183,0.036565617,0.024408264,0.021127477,-0.023495255,-0.017121082,0.022415163,0.002773733,7.762304e-05,-0.03766105,-0.0052596093,0.01920771,0.037691116,0.0025414154,0.0026663004,0.032551922,-0.0055460236,-0.015197621,0.016135516,-0.02164077,-0.0019040048,0.010437629,-0.018072583,-0.01452103,0.007349646,0.0052767736,cancer
0.028575156,-0.02585584,0.024833186,0.015332632,0.010632362,-0.03991621,-0.0057567204,-0.022817334,-0.025528213,-0.0085993,0.047784526,-0.011457889,0.00512619,-0.0314356,-0.020466112,0.038842432,-0.042987224,-0.008388927,0.0101900855,0.043856077,0.033344675,0.049276028,-0.025165714,-0.059130188,-0.00978423,0.042717095,-0.008768282,0.023265567,0.0035961752,0.023128575,0.0034600198,0.023367517,-0.017221868,-0.024661379,0.012065104,0.009220807,-0.010270432,0.000457378,-0.026195899,0.041593406,0.013159812,0.02443484,-0.013135623,-0.027492061,0.04375603,-0.025391083,-0.011224613,-0.026297573,0.015939785,0.02506978,0.041321415,0.0009330975,0.017660046,0.03130579,-0.0016855664,-0.0034473287,-0.005810672,-0.010337895,-0.0033151498,0.007874689,-0.032191407,-0.022813464,-0.004453918,-0.002083163,musculoskeletal
0.03641346,-0.051251933,0.065864235,0.006532849,0.020501172,-0.052490808,0.014522508,-0.043644562,-0.06826194,-0.018792443,0.05769563,-0.004617222,0.0054234485,-0.072199635,-0.009074758,0.051567912,-0.039965544,-0.008254973,0.0031699026,0.06407813,0.04727514,0.050472926,-0.035366666,-0.06600964,-0.037324123,0.029178455,-0.036534723,0.03790766,-0.012248059,0.026866008,0.013629671,0.024487702,-0.0023676232,-0.011336548,-0.013671576,0.027435247,-0.0068468875,-0.020656144,-0.03464497,0.053617734,0.03378169,0.034919742,-0.014316793,-0.008986132,0.03738183,-0.017580513,-0.01064525,-0.038844723,0.014176118,0.022750136,0.026806511,0.010219176,0.028778529,0.03702096,0.00863023,-0.02948329,0.00697852,-0.027563807,-0.026589237,0.03748706,-0.05663208,-0.026204946,0.009546488,-0.0013497738,cancer
0.023949865,-0.04057129,0.017218856,0.008612489,0.0165423,-0.038415935,-0.0037525108,-0.015701389,-0.03549128,-0.027477268,0.02644981,-0.020097936,-0.013401256,-0.04402735,-0.0069521107,0.022773424,-0.027233306,-0.003157291,-0.0116769085,0.018530916,0.029652,0.019613443,-0.02474323,-0.05132108,-0.01745332,0.018400503,-0.016899016,0.007224944,-0.010974528,0.021315105,0.014284024,0.0064218333,0.0045676143,0.00018800411,0.00817212,0.016982842,0.00045610694,-0.0032153078,-0.013093828,0.029657843,0.015809376,0.017977037,-0.016866481,-0.007750896,0.028377514,-0.019450009,-0.013548437,-0.027683541,-0.00039397573,0.014570736,0.026518939,0.019032484,-0.0005111297,0.029156413,0.014072524,-0.024339814,0.0151271755,-0.015280426,-0.015034153,0.025905132,-0.015482204,0.002310586,-0.0057479134,0.0137500325,cancer
0.042816497,-0.055556398,0.046962406,0.011030501,0.02457382,-0.057416093,0.012705584,-0.04044118,-0.057429053,-0.01730613,0.059980087,-0.007287577,0.0087661855,-0.0688295,-0.011647665,0.039491396,-0.048223637,0.008116461,0.00737584,0.060196243,0.072944246,0.060587037,-0.009437619,-0.07298102,-0.021719227,0.035741813,-0.039853606,0.045080774,0.0116201155,0.02741252,0.014068426,0.018974232,-0.02349303,-0.014702109,-0.005093087,0.031981055,-0.033336412,-0.012352286,-0.05250431,0.038481038,0.02329654,0.029559957,-0.0028583943,-0.030156743,0.03989973,-0.013131209,-0.024120154,-0.030372566,0.006497487,0.032497726,0.052612413,0.028094498,0.029751455,0.026891083,0.01522672,-0.034160163,-0.0009856349,-0.03237235,-0.012868374,0.035900068,-0.05207722,-0.010977245,0.023282666,-0.0013394948,Others
0.0099252,-0.0366659,0.023454854,0.01249056,0.005051388,-0.045324903,0.002592081,-0.025048248,-0.034002427,-0.007513974,0.021638595,0.0023772025,0.006077183,-0.04333947,-8.6774424e-05,0.019579923,-0.02735332,0.009620224,-0.016645316,0.04726979,0.05555614,0.024867397,-0.0070843096,-0.05962709,-0.0023582522,0.034805994,-0.024949009,0.0088501265,0.00016202367,0.020612454,0.0076351846,0.019896321,0.0064343186,0.004099562,0.003488324,0.038435105,-0.023505138,-0.008669726,-0.011519938,0.039838087,0.02715409,0.02940514,-0.024248851,-0.008244276,0.020043593,-0.030902572,-0.023859147,-0.027520752,0.00025004236,0.009006864,0.02254801,-0.0035954125,0.0056670513,0.030700719,-0.0030516752,0.0024079722,0.01823627,-0.022048771,-0.028098544,0.014990296,-0.04632277,-0.01579177,0.014246347,0.018343933,Others
0.034337614,-0.03662725,0.022601413,0.0072259046,0.03281561,-0.03891788,-0.002824412,-0.018168848,-0.023408772,-0.00839214,0.032255758,-0.011360985,-0.00789368,-0.040764514,-0.0224516,0.011732312,-0.0502902,-0.003742484,-0.00659826,0.035016663,0.0419605,0.03779711,-0.008352929,-0.0463556,-0.0048014363,0.019867187,-0.019804643,0.034742005,0.00028490036,0.020866409,0.006569162,0.032793745,-0.012592213,-0.011171503,-0.016535604,0.027558694,-0.02330318,-0.0029825843,-0.030475914,0.024045238,0.020642638,0.01734166,-0.025523715,-0.001288778,0.02947094,-0.017851776,0.0052180765,-0.030339887,0.001400982,0.0009878817,0.034872435,0.009606051,0.008331506,0.024050415,0.023884952,-0.024365772,-0.005921555,-0.007620806,-0.00872856,0.009244026,-0.019179763,-0.0021198164,0.010834764,0.0040452746,immune_system
0.060677603,-0.09354243,0.06902632,-0.009039368,0.05753569,-0.06027813,0.029452683,-0.026164947,-0.07781932,-0.046428,0.06332555,-0.0107475845,-0.02506334,-0.07596473,-0.021727914,0.038613684,-0.08608914,-0.0017939549,-0.004129398,0.07141608,0.08047416,0.077341065,-0.036335573,-0.12818809,-0.048939772,0.067637675,-0.058744,0.054845713,0.016936429,0.040039413,0.010805809,0.05608229,-0.0117546385,-0.033761226,-0.01675455,0.052724864,-0.030037656,-0.031007698,-0.07200452,0.06981216,0.036330685,0.039637107,-0.0067345775,-0.014064207,0.067070454,-0.033878013,-0.030652266,-0.061592985,0.02878651,0.034792203,0.064426064,0.02968746,0.031703677,0.04479607,0.029969908,-0.0412371,0.025178807,-0.060743693,-0.027733546,0.037747152,-0.07161579,-0.025258498,0.028758598,0.006611845,nervous_system
0.023796434,-0.06633553,0.042442277,-0.00021047407,0.024049405,-0.047354057,0.006569734,-0.02019145,-0.06276504,-0.023674347,0.061299443,-0.024827547,-0.02246531,-0.050074264,-0.007865881,0.04794269,-0.047683433,-0.008613081,-0.010009338,0.03536532,0.040438354,0.058444425,-0.017221268,-0.09441662,-0.011208773,0.055202756,-0.02794839,0.016613748,-0.0017074299,0.028939271,-0.004956319,0.020609122,0.0016599271,-0.01800882,-0.0010017394,0.027261937,-0.020819508,-0.009675646,-0.027019888,0.037838947,0.024567317,0.022207124,-0.0070373295,-0.0041436427,0.044204008,-0.033176374,-0.023037693,-0.018473184,-0.0023005693,0.017415134,0.043341372,0.009435983,0.029067568,0.025719587,-1.8672199e-05,-0.027858986,0.006715094,-0.024701765,-0.022537742,0.03523049,-0.039055116,-0.017147873,-0.0053990274,0.0064071547,cancer
0.022224145,-0.014623297,0.031865593,0.0053678947,0.012007043,-0.031301297,0.016893957,-0.00015376431,-0.014394109,-0.017865982,0.0026575902,0.009522836,-0.0147600025,-0.012223127,-0.01965109,0.025137894,-0.023172759,-0.0035481483,0.0053023463,0.010471036,0.009506572,0.021147417,0.007388912,-0.035525028,-0.010182765,0.0026543727,-0.018366493,0.0070490735,0.016740097,-0.0068481676,0.018629065,0.012768531,0.009405442,-0.0050088586,0.0029245971,0.024855731,-0.017436681,0.0071665784,-0.026190305,0.024775686,-0.005392655,-0.0006761001,-0.006422676,0.0048285546,0.019191341,-0.0029534607,-0.00062430097,0.0020530254,0.01581593,-0.000774424,0.009626892,-0.009697714,0.0077542225,0.0031356341,0.012489442,-0.0074786665,0.018663373,-0.0018903599,0.00065290876,0.0110941455,-0.0036040496,0.0053376383,0.00019947342,0.00035625673,nervous_system
