pca1,pca2,category
-3.5032250548793806,2.181895823122717,immune_system
5.652053253970907,-1.1976985748914244,cancer
-0.5944989348381403,0.3777563985535927,immune_system
-5.089481154092316,3.0909940450646016,nervous_system
-9.438667602982695,-6.7038262579792685,mental_health
6.328749649802913,6.973510947866553,cancer
-2.2121816897526556,-2.5648961833884325,
5.251394120347133,-1.4478017558288636,cancer
-3.5867952913370447,7.656537800126186,cancer
14.047715031467092,2.6476323668122674,cancer
9.25052931827857,-7.248917591290678,cancer
4.726163389310717,-2.3902249739682446,cancer
-5.544948455950596,2.6528620070354334,
-1.8328700836267833,-2.2692236854756023,
2.9379285277073666,0.20764552147197135,cancer
-1.1603109756240186,0.5105602374727037,
-6.787808554230371,-2.4543929762183145,nervous_system
