pca1,pca2,category
0.5192674213407175,1.4696088438563744,cancer
8.960349774487845,2.8601546890323704,immune_system
-0.9600187127739338,-1.7429866361091173,cancer
-1.2164659828958952,-0.7600873451463014,mental_health
6.785111773631338,-4.79148424381615,cancer
-2.901748820791323,-1.618917518658851,cancer
5.8272077098789055,1.741744310557183,immune_system
-5.088017207197366,-1.9147858951181553,
7.104253475864379,-3.10615107762456,nervous_system
-5.7321946988127,-8.03719268850233,mental_health
-2.728119697749355,3.9506112344334974,mental_health
2.0654825185651293,-6.530755678172081,
-4.492047029424265,8.91934613031027,immune_system
8.978761547992157,-2.1194225516539786,gastrointestinal
-4.807267340359669,-5.665478686752801,
-4.1474679285647476,-5.01242281360882,cancer
10.01596714294548,1.8665849307677662,
-3.587766595737941,-3.1786195246229,immune_system
1.0032892343226028,2.099991317624708,mental_health
-4.795323542814145,3.5270585605164304,
11.177052067495186,-3.61937466396893,nervous_system
-4.04421198553471,2.6107201398230817,cancer
-3.8275080934675008,1.0615013918397487,cancer
-0.05341749944203622,3.0472498504598984,nervous_system
-3.4949328238946187,3.1454812956484455,immune_system
-2.591198532724277,0.681876276122297,
-0.27199144906352624,1.7239627755629288,cancer
9.715494418653478,0.8150553579507896,immune_system
10.533923132254825,-0.7668713103547681,immune_system
-0.6735611592837962,0.5408402426872745,immune_system
-3.873552272122899,-0.5496830760483898,cancer
-0.9865937666536475,-1.5600400243288455,immune_system
10.20243376488454,1.0688979425510923,
-5.571461666719977,1.223040387933908,nervous_system
9.834036132185556,-0.717762136186419,gastrointestinal
-1.0154412231801784,1.8219457609742302,cancer
-1.7262868459286864,-2.89307181189327,immune_system
-4.427466519751791,-3.8926824662850974,
5.015556172497994,0.5535571361690339,cancer
4.372875630155288,7.008249633606501,cancer
-4.669137249986785,1.2626713811165122,
5.5712017030929974,-5.638316330177726,mental_health
-1.4867547581413643,2.101553606326674,cancer
-1.9216448841943947,6.221015062997921,cancer
-0.45486793515284246,-0.1885209492293898,
-3.796181266150721,-3.0654068013814997,mental_health
-4.281804620222226,1.71086761363658,nervous_system
10.40905509077889,-1.510020564222699,immune_system
-4.4380010642064365,-3.6292543070569456,
2.156553275174611,9.933772048095417,cancer
-0.19366817956579585,11.44637813352208,gastrointestinal
-4.140124928389883,2.978670399271108,immune_system
-4.94536463080952,0.9523373330436447,gastrointestinal
-3.23681960161798,-8.10422718211608,gastrointestinal
-4.3654227389404365,1.4780727929208937,immune_system
-2.767582173571915,1.86011299393356,cancer
-6.173347194298765,8.168096942583375,immune_system
-4.591600537290219,-0.18478389108558427,nervous_system
-4.60055350028767,-6.960570012901685,mental_health
-2.249934538790771,4.770098352578359,cancer
-1.9743798104122623,1.3015051539371822,
-7.038549017958719,1.4596338451976398,cancer
-5.789853014052414,-0.7546886658830665,cancer
-2.4301742201881145,0.7119221734886652,cancer
-0.9219510441719438,0.5230221400517057,cancer
8.188718189174557,-3.1008106550658137,cancer
-5.37651010528769,-4.765842579517019,
11.388413916183257,0.4484312120622347,
-3.1441586891114324,1.060725006955407,cancer
6.389371708687766,-1.5069109210151126,
-2.926816461792316,0.7541164323132854,nervous_system
