pca1,pca2,category
11.90658291438869,0.8391327654467711,cancer
2.475837890217016,6.131365439275895,cancer
9.007575254610517,3.470924842712633,
-4.251132089233813,-1.642977623739742,nervous_system
-0.528313734142474,0.5773628455392559,
5.976984062048955,-0.9498338394874623,cancer
3.4802846166980235,4.201877421484431,cancer
-0.5442264449864771,0.7154356127897002,cancer
2.1129404463160486,1.242067805690676,gastrointestinal
5.093914592392913,-4.755398873672171,cancer
1.6949444932464923,-10.870792782557322,cancer
0.1687714645643434,-10.965402171285234,cancer
-2.278079667768884,3.885977318938806,
-4.213894732590331,-1.4415518904051314,immune_system
7.26933711870268,-5.530462706264753,cancer
11.583176799739205,4.402716520166032,cancer
-1.843320878803316,-1.026294800765095,cancer
2.603578837281595,-4.007824656354586,gastrointestinal
-4.930824191235703,1.0444531026137918,mental_health
10.857931893632871,-3.3662217862052355,cancer
-2.960380458012936,0.4415830987854978,immune_system
3.093063889314037,-10.69676223395613,cancer
-5.202631728341385,-2.589678037148381,mental_health
4.608538704577376,1.4437728033823543,cancer
6.988308085289337,-9.264721763292915,cancer
-3.756896124712687,3.1338935712626803,immune_system
-2.3530550547870788,1.2722238046218857,
-3.5596166721476314,-1.5038632210308465,nervous_system
-10.140319002174085,-1.3441154543121465,mental_health
-2.127182294186691,-2.0656686090299115,mental_health
-6.030483828488829,2.26126457477188,
-5.377857039050017,-2.132425438758656,immune_system
-1.7984332773605183,5.051800599036542,gastrointestinal
-5.504991979323951,4.207281785236314,
4.518211052061849,-6.09921385729344,cancer
0.2630000264367881,0.985600284386481,
-7.357345231863495,-0.721342120581039,immune_system
-4.622347003346892,-0.5548488875541333,mental_health
-2.041571223810805,0.75968153013477,
-2.6123245386177456,-4.487595493971495,nervous_system
8.729437145109792,-2.97236219125702,cancer
3.2413769420039427,-5.447825994775783,cancer
0.5216274604549911,-1.728146514849989,nervous_system
-6.393824148751116,2.598068843014698,immune_system
-6.200957182607157,5.065649531871546,
14.346309084070041,5.138653752252125,cancer
-2.5115385481063512,1.0485706293120447,immune_system
-6.69627227228651,-0.06040023250333057,immune_system
-3.0903954980522665,-0.5711822955754655,immune_system
5.9756037265488855,-6.953308636928467,cancer
-6.356953548149536,-4.966519802758046,immune_system
-5.9905422549350495,-0.259519166537462,
-4.659877078482466,-11.580263269462293,nervous_system
-8.31603730583854,1.1542635974284456,gastrointestinal
9.061511964615875,-5.909478400416064,cancer
-7.1316207407499475,5.921984426770897,immune_system
-0.045920947892320235,-7.622432202682652,
6.727130672082543,0.9216632863749474,cancer
10.843575385980031,8.305336553508662,cancer
-4.978189929889322,-1.1584082772437145,
-4.36296000350467,-0.7204708503067583,mental_health
9.273447436340033,11.228584483953775,cancer
1.8799972279324748,-2.981187121012935,cancer
-3.128870540575006,7.028232978337125,
-6.627432157868072,1.2389579808067122,mental_health
-0.45613782138654596,-7.440865536752701,nervous_system
-3.90513142827112,3.7643317566765218,immune_system
-3.270470317458712,2.4033750107147283,
8.933661955951255,5.204107222358892,cancer
-2.180296542022362,12.817906021680972,gastrointestinal
-3.156907498153995,2.6892052711966783,immune_system
-1.8844122831033376,1.3712983819898525,gastrointestinal
-4.89998355932503,7.589477381701809,gastrointestinal
-3.502778635051009,4.374741421678188,immune_system
6.22861321859246,-0.4447613321611147,cancer
0.1289852220626975,-1.9615126586526577,immune_system
-1.9723177014167022,-5.334113691465483,nervous_system
-7.680013363308996,0.13561015724404515,mental_health
5.779437339053408,-5.2617639745189955,cancer
-5.618310081824669,3.1461128879891613,
9.60955769158161,-0.7887277839219132,cancer
-0.9581597497857254,-9.634311301774467,cancer
10.405557320345709,0.19139830765195628,cancer
11.0930013740877,6.299164051090911,cancer
5.162928053730047,3.8883845071334178,cancer
-5.1870637487417826,-1.4253959818571016,
-3.6652136982467485,5.43176462888891,
5.925009184979082,-0.4619458069905843,cancer
-2.7460903584408527,4.586402591840472,
-5.474012704798309,-5.944378763611894,nervous_system
